tab_id,col_id,row_id,label,context,entity
table1,0,11,287,"['::PHASE:Architecture and Design:STRATEGY:Libraries or Frameworks:DESCRIPTION:Use an authentication framework or library such as the OWASP ESAPI Authentication feature.::', '::PHASE:Architecture and Design::PHASE:Implementation:NOTE:REALIZATION: This weakness is caused during implementation of an architectural security tactic.::']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-287
table1,0,12,352,"['::LANGUAGE CLASS:Not Language-Specific:LANGUAGE PREVALENCE:Undetermined::TECHNOLOGY NAME:Web Server:TECHNOLOGY PREVALENCE:Undetermined::', '::TERM:Session Riding::TERM:Cross Site Reference Forgery::TERM:XSRF::']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-352
table1,0,13,362,"['This can have security implications when the expected synchronization is in security-critical code, such as recording whether a user is authenticated or modifying important state information that should not be influenced by an outsider. A race condition occurs within concurrent environments, and is effectively a property of a code sequence. Depending on the context, a code sequence may be in the form of a function call, a small number of instructions, a series of program invocations, etc. A race condition violates these properties, which are closely related: Exclusivity - the code sequence is given exclusive access to the shared resource, i.e., no other code sequence can modify properties of the shared resource before the original sequence has completed execution. Atomicity - the code sequence is behaviorally atomic, i.e., no other thread or process can concurrently execute the same sequence of instructions (or a subset) against the same resource. A race condition exists when an interfering code sequence can still access the shared resource, violating exclusivity. Programmers may assume that certain code sequences execute too quickly to be affected by an interfering code sequence; when they are not, this violates atomicity. For example, the single x++ statement may appear atomic at the code layer, but it is actually non-atomic at the instruction layer, since it involves a read (the original value of x), followed by a computation (x+1), followed by a write (save the result to x). The interfering code sequence could be trusted or untrusted. A trusted interfering code sequence occurs within the product; it cannot be modified by the attacker, and it can only be invoked indirectly. An untrusted interfering code sequence can be authored directly by the attacker, and typically it is external to the vulnerable product.', '::PHASE:Architecture and Design:DESCRIPTION:In languages that support it, use synchronization primitives. Only wrap these around critical code to minimize the impact on performance.::PHASE:Architecture and Design:DESCRIPTION:Use thread-safe capabilities such as the data access abstraction in Spring.::PHASE:Architecture and Design:DESCRIPTION:Minimize the usage of shared resources in order to remove as much complexity as possible from the control flow and to reduce the likelihood of unexpected conditions occurring. Additionally, this will minimize the amount of synchronization necessary and may even help to reduce the likelihood of a denial of service where an attacker may be able to repeatedly trigger a critical section (CWE-400).::PHASE:Implementation:DESCRIPTION:When using multithreading and operating on shared variables, only use thread-safe functions.::PHASE:Implementation:DESCRIPTION:Use atomic operations on shared variables. Be wary of innocent-looking constructs such as x++. This may appear atomic at the code layer, but it is actually non-atomic at the instruction layer, since it involves a read, followed by a computation, followed by a write.::PHASE:Implementation:DESCRIPTION:Use a mutex if available, but be sure to avoid related weaknesses such as CWE-412.::PHASE:Implementation:DESCRIPTION:Avoid double-checked locking (CWE-609) and other implementation errors that arise when trying to avoid the overhead of synchronization.::PHASE:Implementation:DESCRIPTION:Disable interrupts or signals over critical parts of the code, but also make sure that the code does not go into a large or infinite loop.::PHASE:Implementation:DESCRIPTION:Use the volatile type modifier for critical variables to avoid unexpected compiler optimization or reordering. This does not necessarily solve the synchronization problem, but it can help.::PHASE:Architecture and Design Operation:STRATEGY:Environment Hardening:DESCRIPTION:Run your code using the lowest privileges that are required to accomplish the necessary tasks [REF-76]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations.::']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-362
table2,0,1,20,"[' but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.', 'Class']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-20
table2,0,2,22,"['The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory', ""Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')""]",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-22
table2,0,3,59,"['Base', ""Improper Link Resolution Before File Access ('Link Following')""]",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-59
table2,0,4,?!@78#,"['Base', 'The product constructs all or part of an OS command using externally-influenced input from an upstream component']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-78
table2,0,5,79,"[""Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')"", 'The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-79
table2,0,6,89,"[' but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.', ""Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')""]",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-89
table2,0,7,94,"[""Improper Control of Generation of Code ('Code Injection')"", 'Base']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-94
table2,0,8,119,"['The product performs operations on a memory buffer', ' but it can read from or write to a memory location that is outside of the intended boundary of the buffer.']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-119
table2,0,9,NIL,"['Base', 'Draft']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-134
table2,0,10,200,"['Class', 'Exposure of Sensitive Information to an Unauthorized Actor']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-200
table2,0,11,287,"[' the product does not prove or insufficiently proves that the claim is correct.', 'When an actor claims to have a given identity']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-287
table2,0,12,352,"['The web application does not', ' sufficiently verify whether a well-formed']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-352
table2,0,13,362,"['Class', ' but a timing window exists in which the shared resource can be modified by another code sequence that is operating concurrently.']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-362
table4,0,1,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-20
table4,0,2,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-22
table4,0,3,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-59
table4,0,4,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-78
table4,0,5,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-79
table4,0,6,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-89
table4,0,7,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-94
table4,0,8,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-119
table4,0,9,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-134
table4,0,10,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-200
table4,0,11,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-287
table4,0,12,NIL,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-352
table4,0,13,362,[],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-362
table6,0,1,20,['::10::101::104::108::109::110::120::13::135::136::14::153::182::209::22::23::230::231::24::250::261::267::28::3::31::42::43::45::46::47::473::52::53::588::63::64::664::67::7::71::72::73::78::79::8::80::81::83::85::88::9::'],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-20
table6,0,2,22,"['::File or Directory::', '::File Processing::']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-22
table6,0,3,59,"['::TAXONOMY NAME:PLOVER:ENTRY NAME:Link Following::TAXONOMY NAME:CERT C Secure Coding:ENTRY ID:FIO02-C:ENTRY NAME:Canonicalize path names originating from untrusted sources::TAXONOMY NAME:CERT C Secure Coding:ENTRY ID:POS01-C:ENTRY NAME:Check for the existence of links when dealing with files::TAXONOMY NAME:SEI CERT Perl Coding Standard:ENTRY ID:FIO01-PL:ENTRY NAME:Do not operate on files that can be modified by untrusted users:MAPPING FIT:CWE More Specific::TAXONOMY NAME:Software Fault Patterns:ENTRY ID:SFP18:ENTRY NAME:Link in resource name resolution::', '::File Processing::']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-59
table6,0,4,79,"[' unsanitized data to the Runtime.exec() method::TAXONOMY NAME:Software Fault Patterns:ENTRY ID:SFP24:ENTRY NAME:Tainted input to command::TAXONOMY NAME:OMG ASCSM:ENTRY ID:ASCSM-CWE-78::', '::Program Invocation::']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-78
table6,0,5,79,['::209::588::591::592::63::85::'],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-79
table6,0,6,89,['::108::109::110::470::66::7::'],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-89
table6,0,7,94,['::242::35::77::'],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-94
table6,0,8,119,"['::TAXONOMY NAME:OWASP Top Ten 2004:ENTRY ID:A5:ENTRY NAME:Buffer Overflows:MAPPING FIT:Exact::TAXONOMY NAME:CERT C Secure Coding:ENTRY ID:ARR00-C:ENTRY NAME:Understand how arrays work::TAXONOMY NAME:CERT C Secure Coding:ENTRY ID:ARR30-C:ENTRY NAME:Do not form or use out-of-bounds pointers or array subscripts:MAPPING FIT:CWE More Abstract::TAXONOMY NAME:CERT C Secure Coding:ENTRY ID:ARR38-C:ENTRY NAME:Guarantee that library functions do not form invalid pointers:MAPPING FIT:CWE More Abstract::TAXONOMY NAME:CERT C Secure Coding:ENTRY ID:ENV01-C:ENTRY NAME:Do not make assumptions about the size of an environment variable::TAXONOMY NAME:CERT C Secure Coding:ENTRY ID:EXP39-C:ENTRY NAME:Do not access a variable through a pointer of an incompatible type:MAPPING FIT:Imprecise::TAXONOMY NAME:CERT C Secure Coding:ENTRY ID:FIO37-C:ENTRY NAME:Do not assume character data has been read::TAXONOMY NAME:CERT C Secure Coding:ENTRY ID:STR31-C:ENTRY NAME:Guarantee that storage for strings has sufficient space for character data and the null terminator:MAPPING FIT:CWE More Abstract::TAXONOMY NAME:CERT C Secure Coding:ENTRY ID:STR32-C:ENTRY NAME:Do not pass a non-null-terminated character sequence to a library function that expects a string:MAPPING FIT:CWE More Abstract::TAXONOMY NAME:WASC:ENTRY ID:7:ENTRY NAME:Buffer Overflow::TAXONOMY NAME:Software Fault Patterns:ENTRY ID:SFP8:ENTRY NAME:Faulty Buffer Access::', '::10::100::123::14::24::42::44::45::46::47::8::9::']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-119
table6,0,9,134,"['::Memory::', '::Logging::Error Handling::String Processing::']",http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-134
table6,0,10,200,['::116::13::169::22::224::285::287::290::291::292::293::294::295::296::297::298::299::300::301::302::303::304::305::306::307::308::309::310::312::313::317::318::319::320::321::322::323::324::325::326::327::328::329::330::472::497::508::573::574::575::576::577::59::60::616::643::646::651::79::'],http://w3id.org/sepses/resource/cwe/applicablePlatform/CWE-200
